Scenario,Species,Region,Inventory Sector,CEDS Fuel,GAINS Sector,Sectoral Emissions Fraction,2000,2005,2010,2015,2020,2030,2050
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Agriculture,process,FERTPRO-NOF-[kt N],0.0021507015877708737,0.003,0.003,0.003,0.003,0.003,0.0025949489203711856,0.0027017645806684328
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Agriculture,process,OTH_NH3_EMISS-NOF-[kt NH3],0.02016039282896671,1.0,1.0,1.0,1.0,1.0,0.7683256720953603,0.731993473526823
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_ENG-GAS-[PJ],0.000462735935231392,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_ENG-MD-[PJ],0.016676522341131338,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_EX_OTH-GAS-[PJ],0.7030655053797559,0.00015,0.000145,0.000135,0.00054,0.00115,0.0030399999999999997,0.00346
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_EX_OTH-HF-[PJ],0.011883900154806202,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_EX_OTH-MD-[PJ],0.003229386015519081,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_MOD-GAS-[PJ],0.18869454981202105,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_NEW-GAS-[PJ],0.04612696031768925,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_NEW-GSL-[PJ],0.01851139051547581,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_NEW-HF-[PJ],0.006986110710473938,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,liquid-fuel-plus-natural-gas,PP_NEW-MD-[PJ],0.004362938817895981,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,process,CON_COMB-GAS-[PJ],0.009264511882659318,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,process,CON_COMB-GSL-[PJ],0.00014111525552395668,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,process,CON_COMB-HF-[PJ],0.07505641492558335,0.00064,0.00064,0.00064,0.00064,0.000604,0.0005392,0.0005392
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,process,CON_COMB-LPG-[PJ],0.02440450510781435,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,process,CON_COMB-MD-[PJ],0.010446696731435943,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,process,CON_COMB-DC-[PJ],0.00013914620544687822,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,process,CON_COMB-HC3-[PJ],0.8805476098915361,1e-05,1e-05,1e-05,1e-05,1e-05,0.0025280000000000003,0.0025280000000000003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,solid-biofuel,PP_EX_OTH-OS1-[PJ],0.3612836874831692,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,solid-biofuel,PP_NEW-OS1-[PJ],0.63446462511322,0.003,0.003,0.003,0.003,0.003,0.003,0.003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,solid-biofuel,PP_NEW-OS2-[PJ],0.004251687403610917,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,total-coal,PP_EX_L-HC3-[PJ],0.05659890392078729,1e-05,1e-05,1e-05,0.0022384,0.004343,0.004343,0.004343
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,total-coal,PP_EX_S-HC3-[PJ],2.9483079569711604e-06,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,total-coal,PP_IGCC-HC3-[PJ],1.1125326679170788e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,total-coal,PP_IGCC_CCS-HC3-[PJ],7.917134653684792e-07,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,total-coal,PP_MOD-HC3-[PJ],0.5400611809115826,1e-05,1e-05,1e-05,0.0020185,0.0026674,0.002999575,0.002999575
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,total-coal,PP_MOD_CCS-HC3-[PJ],1.379127745103202e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,total-coal,PP_NEW-DC-[PJ],1.7318732054935487e-06,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Energy,total-coal,PP_NEW_L-HC3-[PJ],0.403309526668872,1e-05,1e-05,1e-05,0.0010915,0.002482,0.002999575,0.002999575
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,liquid-fuel-plus-natural-gas,IN_OC-GAS-[PJ],0.9061666408975062,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,liquid-fuel-plus-natural-gas,IN_OC-GSL-[PJ],0.0007757335773057139,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,liquid-fuel-plus-natural-gas,IN_OC-HF-[PJ],0.06879618253999509,0.00064,0.00064,0.00064,0.00064,0.000604,0.0005392,0.0005392
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,liquid-fuel-plus-natural-gas,IN_OC-LPG-[PJ],0.009183841006646942,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,liquid-fuel-plus-natural-gas,IN_OC-MD-[PJ],0.015077601978546021,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_OTH-HF-[PJ],7.886415386594635e-05,0.00064,0.00064,0.00064,0.00064,0.000604,0.0005392,0.0005392
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_PAP-GAS-[PJ],7.500377653370659e-05,0.0001425,0.0001425,0.0001425,0.0001425,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IO_NH3_EMISS-NOF-[kt NH3],0.834223958400345,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_CON-OS1-[PJ],0.00014956461168032093,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_OTH-OS1-[PJ],0.009268717080669293,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_PAP-OS1-[PJ],0.0012432544473851646,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_CHEM-HC3-[PJ],0.044271615284443934,1e-05,1e-05,1e-05,1e-05,1e-05,0.0025280000000000003,0.0025280000000000003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_CON-HC1-[PJ],6.77044112788791e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_CON-HC3-[PJ],0.03262167683055457,1e-05,1e-05,1e-05,1e-05,1e-05,0.0025280000000000003,0.0025280000000000003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_OTH_L-HC3-[PJ],0.00863748378679317,1e-05,1e-05,1e-05,1e-05,1e-05,0.0025280000000000003,0.0025280000000000003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_OTH_S-HC3-[PJ],0.0633415466975789,1e-05,1e-05,1e-05,1e-05,1e-05,0.0025280000000000003,0.0025280000000000003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,process,IN_BO_PAP-HC3-[PJ],0.006020610518871314,1e-05,1e-05,1e-05,1e-05,1e-05,0.0025280000000000003,0.0025280000000000003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,solid-biofuel,IN_OC-OS1-[PJ],1.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,total-coal,IN_OC-DC-[PJ],0.002515547740036571,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,total-coal,IN_OC-HC1-[PJ],0.00015016909738826837,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Industry,total-coal,IN_OC-HC3-[PJ],0.9973342831625752,1e-05,1e-05,1e-05,1e-05,1e-05,0.0025280000000000003,0.0025280000000000003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Non-road transport,liquid-fuel-plus-natural-gas,TRA_OT_INW-MD-[PJ],0.8247975073938787,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Non-road transport,liquid-fuel-plus-natural-gas,TRA_OT_RAI-MD-[PJ],0.17520249260612134,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_AGR-GSL-[PJ],0.014192837959997241,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_AGR-LPG-[PJ],0.001521944047737944,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_AGR-MD-[PJ],0.5787547098943988,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_CNS-GSL-[PJ],0.0035998313875252397,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_CNS-LPG-[PJ],0.02782074290662688,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_CNS-MD-[PJ],0.32225903495578223,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_LB-GAS-[PJ],0.04277814089329993,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_LB-MD-[PJ],0.004743655139465079,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Other,liquid-fuel-plus-natural-gas,TRA_OT_LD2-GSL-[PJ],0.004329102815166717,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,liquid-fuel-plus-natural-gas,DOM-GAS-[PJ],0.9035677618076667,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,liquid-fuel-plus-natural-gas,DOM-GSL-[PJ],0.0050946167719462445,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,liquid-fuel-plus-natural-gas,DOM-HF-[PJ],0.02364781770612576,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,liquid-fuel-plus-natural-gas,DOM-LPG-[PJ],0.027692455830922266,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,liquid-fuel-plus-natural-gas,DOM-MD-[PJ],0.018980151128459345,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,liquid-fuel-plus-natural-gas,DOM_LIGHT-GSL-[PJ],0.02101719675487945,0.02,0.02,0.02,0.02,0.02,0.02,0.02
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,solid-biofuel,DOM-OS1-[PJ],1.0,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,total-coal,DOM-DC-[PJ],2.1177086300523825e-06,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,total-coal,DOM-HC1-[PJ],0.20197984181864925,0.008,0.008,0.008,0.008,0.008,0.008,0.008
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Residential,total-coal,DOM-HC3-[PJ],0.7980180404727206,0.008,0.008,0.008,0.008,0.008,0.008,0.008
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Shipping,liquid-fuel-plus-natural-gas,TRA_OTS_L-HF-[PJ],1.0,0.00098,0.00096752,0.00095504,0.000911312,0.000911312,0.000911312,0.000911312
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Solvents,process,IO_NH3_EMISS-NOF-[kt NH3],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDB-GAS-[PJ],0.2123911784238898,0.0005,0.0015300000000000001,0.00390875,0.004438063,0.004629875,0.004827875,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDB-GSL-[PJ],0.024573410645231053,0.00026000000000000003,0.0017035999999999998,0.00539105,0.005563468,0.005380385,0.004972745,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDB-LPG-[PJ],0.004919891216247535,0.00026000000000000003,0.0017035999999999998,0.00539105,0.00539105,0.00539105,0.00539105,0.00539105
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDB-MD-[PJ],0.004119330300712039,0.00029,0.00028760000000000005,0.0002762,0.00029141,0.00035338,0.00040962,0.00045
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDT-GAS-[PJ],0.24995143165035505,0.00390875,0.00390875,0.00390875,0.004438063,0.004629875,0.004827875,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDT-GSL-[PJ],0.0041014219130747235,0.00026000000000000003,0.0017035999999999998,0.00539105,0.005563468,0.005380385,0.004972745,0.005
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDT-MD-[PJ],0.08054513160115753,0.00029,0.00028760000000000005,0.0002762,0.00029141,0.00035338,0.00043170000000000003,0.00045
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD2-GAS-[PJ],2.5570005927001458e-05,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD2-GSL-[PJ],0.0002909092536698645,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4C-GAS-[PJ],0.1005835648526955,0.000588,0.00325,0.0043950000000000005,0.003676667,0.00290875,0.0025,0.0025
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4C-GSL-[PJ],0.23419326569126775,0.0013154000000000002,0.01857375,0.0168365,0.010552167,0.004755,0.0021,0.0021
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4C-LPG-[PJ],0.00967856784589085,0.0013154000000000002,0.01857375,0.0168365,0.010552167,0.010552167,0.010552167,0.010552167
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4C-MD-[PJ],3.964523854736923e-05,0.00045,0.00044875,0.00041749999999999996,0.0005275000000000001,0.001,0.000883255,0.001
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4T-GAS-[PJ],3.3702362552102835e-13,0.003433333,0.003433333,0.003433333,0.003353333,0.003353333,0.003353333,0.003353333
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4T-GSL-[PJ],0.006935900077738063,0.00073,0.012438,0.013043333,0.010137333,0.0051823,0.0021,0.0021
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4T-MD-[PJ],0.009145069612136842,0.00045,0.00044875,0.00041749999999999996,0.0005275000000000001,0.001,0.000883255,0.001
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NEMO,Transport,liquid-fuel-plus-natural-gas,TRA_RD_M4-GSL-[PJ],0.0585057116711218,0.004825,0.0185125,0.01710625,0.01539625,0.0153575,0.015,0.015
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agricultural Waste Burning,process,WASTE_AGR-NOF-[Mt],1.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_BEEF-OL-[M animals],0.01888751864021349,12.18442264,12.18442264,12.18442264,12.18442264,12.18442264,11.308557865966943,11.823036915473045
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_BEEF-OS-[M animals],0.18117979296548728,24.54707035,24.54707035,24.54707035,24.54707035,24.54707035,22.782529274849285,23.819012807550134
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_COWS-DL-[M animals],0.007805316272139262,29.72652377,29.72652377,29.72652377,29.72652377,29.72652377,22.463190656738572,21.508190224654097
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_COWS-DS-[M animals],0.05884491801280715,28.72611311,28.72611311,28.72611311,28.72611311,28.72611311,21.707218799265856,20.784357766323843
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_OTANI-SH-[M animals],0.07195888856255964,2.124717274,2.124717274,2.124717274,2.124717274,2.124717274,1.6374926153576082,1.6298635357741713
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_PIG-PL-[M animals],0.16180394734657133,5.02227247,5.02227247,5.02227247,5.02227247,5.02227247,3.954536835735691,3.934379441044464
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_PIG-PS-[M animals],0.059890970574790606,8.194374181,8.194374181,8.194374181,8.194374181,8.194374181,6.452249402662534,6.419360459340425
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_POULT-LH-[M animals],0.007265687092022737,0.09644370000000001,0.09644370000000001,0.09644370000000001,0.09644370000000001,0.09644370000000001,0.07512434139244696,0.07502388698034802
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,AGR_POULT-OP-[M animals],0.05673709367535404,0.241677709,0.241677709,0.241677709,0.241677709,0.241677709,0.18825365179747822,0.188001923668269
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,COWS_3000_MILK-DL-[kt milk],0.002298530733784911,0.009647833,0.009647833,0.009647833,0.009647833,0.009647833,0.009767325394648857,0.009561421218928607
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,COWS_3000_MILK-DS-[kt milk],0.012137290781327331,0.006530035,0.006530035,0.006530035,0.006530035,0.006530035,0.00661091217928895,0.006471548088503032
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,FCON_OTHN-NOF-[kt N],0.01053548178198833,0.0393,0.0393,0.0393,0.0393,0.0393,0.033993830856862535,0.035393116006756466
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,FCON_UREA-NOF-[kt N],0.2991541085991566,0.182142857,0.182142857,0.182142857,0.182142857,0.182142857,0.1575504700418244,0.16403570655478508
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,FERTPRO-NOF-[kt N],0.019809952119314078,0.003,0.003,0.003,0.003,0.003,0.0025949489203711856,0.0027017645806684328
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Agriculture,process,OTH_NH3_EMISS-NOF-[kt NH3],0.031690502842483134,1.0,1.0,1.0,1.0,1.0,0.7683256720953603,0.731993473526823
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,liquid-fuel-plus-natural-gas,PP_ENG-GAS-[PJ],0.001807039597737272,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,liquid-fuel-plus-natural-gas,PP_ENG-MD-[PJ],0.19284612307868124,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,liquid-fuel-plus-natural-gas,PP_EX_OTH-HF-[PJ],0.14784869436032225,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,liquid-fuel-plus-natural-gas,PP_MOD-GAS-[PJ],0.5456831038226387,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,liquid-fuel-plus-natural-gas,PP_NEW-GAS-[PJ],0.05585395120278841,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,liquid-fuel-plus-natural-gas,PP_NEW-GSL-[PJ],0.0009928004114050626,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,liquid-fuel-plus-natural-gas,PP_NEW-HF-[PJ],0.003185532255299697,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,liquid-fuel-plus-natural-gas,PP_NEW-MD-[PJ],0.05178275527112736,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,CON_COMB-GAS-[PJ],0.0007454934877296406,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,CON_COMB-GSL-[PJ],2.5897831482727803e-05,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,CON_COMB-HF-[PJ],0.00558499560729753,0.00064,0.00064,0.00064,0.00064,0.000604,0.0005392,0.0005392
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,CON_COMB-LPG-[PJ],0.01535244962871777,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,CON_COMB-MD-[PJ],0.006114535931544999,0.00015,0.00015,0.00015,0.00015,0.0001425,0.000129,0.000129
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,PROD_AGAS-CRU-[PJ],0.005990424918049499,1.29e-06,1.29e-06,1.29e-06,1.29e-06,1.29e-06,1.29e-06,1.29e-06
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,WASTE_FLR-NOF-[PJ],0.001456235891680541,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,CON_COMB-DC-[PJ],0.00014148655538487074,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,CHIN_NINX,Energy,process,CON_COMB-HC3-[PJ],0.9645884801481124,1e-05,1e-05,1e-05,1e-05,1e-05,0.0025280000000000003,0.0025280000000000003
