Scenario,Species,Region,Inventory Sector,CEDS Fuel,R squared,m,gt,b,2000,2005,2010,2014,2015,2030,2050
WEO2018_NPS_CLE_CH4b,SO2,REA,Other,liquid-fuel-plus-natural-gas,-0.06457694290711968,-0.08068578959139269,3.660719707904818,0.9999754320326139,0.9192896365646267,1.1971612172087356,0.8425241824043297,1.0,1.0393689543989175,0.8969179938701963,0.8126053386861546
WEO2018_NPS_CLE_CH4b,SO2,REA,Residential,liquid-fuel-plus-natural-gas,0.9370780644898884,0.4770053766793834,0.07528264703359171,0.8337462929200272,1.2714436642382203,1.2377378711807567,1.1089345702632025,1.0,0.9727663574341994,0.8947566009500245,0.8598706111194503
WEO2018_NPS_CLE_CH4b,SO2,REA,Residential,solid-biofuel,0.683984259042266,0.013109624563523659,0.06858384223839689,0.9949815461119772,1.0064737852130505,1.0053144943031846,1.0077318554648371,1.0,0.9980670361337908,0.9959713674967335,0.9971636466965252
WEO2018_NPS_CLE_CH4b,SO2,REA,Shipping,liquid-fuel-plus-natural-gas,0.03227789429519623,-0.1656320060935248,5.304999803083652,0.9999710770875988,0.8343390869075438,1.0291451406975933,0.8469901713313488,1.0,1.0382524571671627,0.9308099457346566,0.8707983924597409
WEO2018_NPS_CLE_CH4b,SO2,REA,Transport,liquid-fuel-plus-natural-gas,0.8489571087077461,1.1948454339443597,0.03829256594407473,0.3009312858838817,1.503765803342891,1.1667172667043169,1.032278372002197,1.0,0.9919304069994508,0.5503111329699104,0.5547432054280315
WEO2018_NPS_CLE_CH4b,SO2,ROE,Energy,liquid-fuel-plus-natural-gas,0.8869981566357954,1.3583576985874424,0.032707519566537224,0.14072489545744074,1.5201561470172362,1.4230831377362088,0.9868034273830006,1.0,1.00329914315425,0.7518837655722903,0.3368713231872794
WEO2018_NPS_CLE_CH4b,SO2,ROE,Energy,process,-0.13027301088728427,0.07605585195379877,5.929196788369859,1.0000472598510752,1.076102948410031,0.9440830844695964,0.9548630881959159,1.0,1.011284227951021,1.119726093404553,1.5030201224342923
WEO2018_NPS_CLE_CH4b,SO2,ROE,Energy,solid-biofuel,-0.4717719817475743,0.4771496496129286,0.19836467905944893,0.970430634137488,1.3394066671644105,1.6108343337162032,1.0640323386665458,1.0,0.9839919153333636,1.3122856486411894,1.1426298599782436
WEO2018_NPS_CLE_CH4b,SO2,ROE,Energy,total-coal,0.8567642687299359,1.322266359272572,0.021530785283914312,0.021802391359374496,1.2668918429986635,1.2033015669272704,1.0654207249101617,1.0,0.9836448187724596,0.5656061196935663,0.5449446946490658
WEO2018_NPS_CLE_CH4b,SO2,ROE,Industry,liquid-fuel-plus-natural-gas,-0.5288125453259993,-0.0215856245486726,3.3834786825378043,1.0000273968012703,0.9784417667737109,1.0459876319839843,1.0421755060268934,1.0,0.9894561234932766,1.1007090697362456,1.0862773390684797
WEO2018_NPS_CLE_CH4b,SO2,ROE,Industry,process,-0.07819089982074989,0.007872445402107804,3.25530292488739,1.000014470006665,1.007888690058571,0.9829876769601972,0.9637528657593035,1.0,1.009061783560174,1.0305926910747856,1.188968422220376
WEO2018_NPS_CLE_CH4b,SO2,ROE,Industry,solid-biofuel,-0.7634850395168038,0.2862767758840008,0.3485504995682376,0.9980248905641829,1.2556049308258006,1.3110071408775616,0.9270947542146911,1.0,1.0182263114463272,1.6182451460504794,1.9104927883723297
WEO2018_NPS_CLE_CH4b,SO2,ROE,Industry,total-coal,0.8997136944605538,0.4415195520129608,0.06823431024578601,0.8301499776018691,1.2212620201886417,1.236591728268583,1.0844601817211064,1.0,0.9788849545697236,0.8746356868268238,0.8771924225059438
WEO2018_NPS_CLE_CH4b,SO2,ROE,Non-road transport,liquid-fuel-plus-natural-gas,-0.029476110200822525,0.1455302815100354,5.971067772703134,0.9999363318797269,1.1454665353868179,0.9072288970562243,0.4724050311693686,1.0,1.1318987422076578,0.9419963237782694,0.9280081337018273
WEO2018_NPS_CLE_CH4b,SO2,ROE,Other,liquid-fuel-plus-natural-gas,0.7132769570737972,0.667316570939687,0.08933715655520644,0.808907021146611,1.5651963664615294,1.0992382286582072,0.7615886912077725,1.0,1.059602827198057,0.8352978601057529,0.7534560342202428
WEO2018_NPS_CLE_CH4b,SO2,ROE,Residential,liquid-fuel-plus-natural-gas,-1.329758053993809,0.4429906253919411,0.3016482759460999,0.9937390096948325,1.388506170074209,1.4223703759176696,1.1634294776009566,1.0,0.9591426305997609,1.5953050003301246,1.500721370517338
WEO2018_NPS_CLE_CH4b,SO2,ROE,Residential,solid-biofuel,-1.2937351251006892,0.0640917499900409,0.30486568574126693,0.9991391084167237,1.0552074167520682,1.0693766222045535,1.0190602690221637,1.0,0.995234932744459,1.1059347448256762,1.1238664504442655
WEO2018_NPS_CLE_CH4b,SO2,ROE,Residential,total-coal,0.7371367284415717,-65860.66963103256,3.834128917350538e-06,65858.13490104715,0.5023344414495781,0.5522106169221743,0.7067059183923714,1.0,1.0733235204019071,1.8613679478762444,13.433299659249135
WEO2018_NPS_CLE_CH4b,SO2,ROE,Shipping,liquid-fuel-plus-natural-gas,-0.030277789219512297,0.14485330638352595,5.970683815799434,0.9999363726685228,1.1447896012711423,0.9073584048285043,0.47258249378021844,1.0,1.1318543765549454,0.9421508099188228,0.928011531503819
WEO2018_NPS_CLE_CH4b,SO2,ROE,Solvents,process,0.9626654213970289,0.06431715475054614,0.07209104124932009,0.9765572228061667,1.0380044087609615,1.0248274063960983,1.0118449237423597,1.0,0.9970387690644102,0.9822284145333343,0.9820223606060428
WEO2018_NPS_CLE_CH4b,SO2,ROE,Transport,liquid-fuel-plus-natural-gas,0.8671743273593235,3.2614926714029706,0.6883051460145355,0.9995846973876072,4.261519934042976,1.0795237899037038,1.2093442200261169,1.0,0.9476639449934707,0.2750206407925152,0.3345849146658571
WEO2018_NPS_CLE_CH4b,SO2,RUS,Energy,liquid-fuel-plus-natural-gas,0.7922714501554987,0.6133958832946313,0.050362104886120335,0.6969609872482072,1.3217105822968573,1.2350548038430635,1.0616928116554734,1.0,0.9845767970861317,1.026621476657394,0.6474720686999812
WEO2018_NPS_CLE_CH4b,SO2,RUS,Energy,process,0.821958588520536,0.27829862345526146,0.06832089787502413,0.8930759253164203,1.1286542779552373,1.1736073654977435,1.0776136353223742,1.0,0.9805965911694065,0.9352908052983151,0.9170891028479109
WEO2018_NPS_CLE_CH4b,SO2,RUS,Energy,solid-biofuel,0.10566289529169892,-0.4916275132683051,0.22249626074995751,1.0217446245843804,0.575900678954902,0.6371053187983782,0.9548603896705685,1.0,1.0112849025823578,0.9967581647934718,0.8404153693201551
WEO2018_NPS_CLE_CH4b,SO2,RUS,Energy,total-coal,0.504104138775032,0.3497270296232523,0.20014077432940433,0.9788074998942461,1.2905662269872673,1.280232063692042,0.9700472089374814,1.0,1.0074881977656296,1.0772079035635014,1.0654887138904312
WEO2018_NPS_CLE_CH4b,SO2,RUS,Industry,liquid-fuel-plus-natural-gas,-1.1551990164231345,0.2157109236389375,0.35370961905199116,0.9986244423320371,1.197196584645385,1.1912395402568094,1.031601018902071,1.0,0.9920997452744822,1.454250895325023,1.437004627613415
WEO2018_NPS_CLE_CH4b,SO2,RUS,Industry,process,0.8893331567178253,1.6526051332315048,0.060783129149703186,0.29431133996742653,1.7916502254682387,1.802133187324509,1.0806095175384594,1.0,0.9798476206153852,0.48447167357445065,0.4936686383547859
WEO2018_NPS_CLE_CH4b,SO2,RUS,Industry,solid-biofuel,-1.521335997365378,-0.3831758815313868,0.29368351384929975,1.0060043540941181,0.6835572271253716,0.5283202169355751,0.7164662098733519,1.0,1.070883447531662,0.2905776244956063,0.30615704458479787
WEO2018_NPS_CLE_CH4b,SO2,RUS,Industry,total-coal,0.3667245068038735,0.6859541707791476,6.167430515114617,1.0000654316049622,1.6860196157741472,0.8377174438196596,0.7954403529920281,1.0,1.051139911751993,1.2887028897392816,1.4794292187627158
WEO2018_NPS_CLE_CH4b,SO2,RUS,Non-road transport,liquid-fuel-plus-natural-gas,0.6381317992590785,3.1730148975844386,0.12841846427493397,0.47461294120134856,3.1377276750303627,3.699942304877857,1.4965637115235424,1.0,0.8758590721191145,1.03912449476814,0.7195777869036337
WEO2018_NPS_CLE_CH4b,SO2,RUS,Other,liquid-fuel-plus-natural-gas,0.830561260415816,4.35828177112213,0.13101474722701623,0.30400117537184185,4.213128253656068,3.98788754433834,1.4405587145097394,1.0,0.8898603213725651,0.8441672324725757,0.5280129849014447
WEO2018_NPS_CLE_CH4b,SO2,RUS,Residential,liquid-fuel-plus-natural-gas,-0.07325438515008198,0.38879237143239764,3.8157406522726687,1.0000758009578103,1.3888681733103918,0.9794921056823422,1.115853346468198,1.0,0.9710366633829505,1.2409765844831526,1.1275695696685875
WEO2018_NPS_CLE_CH4b,SO2,RUS,Residential,solid-biofuel,0.6485135970447756,-44.69507414495967,0.0006636372667746308,45.281865656422404,0.6887491089720815,0.9958489878984312,1.0743365570283259,1.0,0.9814158607429186,1.8336043016305696,1.9233541562112682
WEO2018_NPS_CLE_CH4b,SO2,RUS,Residential,total-coal,0.4383342211581611,-0.42166771267215514,6.18371107195117,1.0000660487105335,0.5783983284244086,1.0472582442538045,1.409793343875868,1.0,0.897551664031033,1.113812838984689,1.153911701189097
WEO2018_NPS_CLE_CH4b,SO2,RUS,Shipping,liquid-fuel-plus-natural-gas,0.6300202276418003,3.1477820674751666,0.13039599299136279,0.49303415085804814,3.1330305317813947,3.693199851813879,1.4951444283291193,1.0,0.8762138929177201,1.050072670654827,0.7669532060212803
WEO2018_NPS_CLE_CH4b,SO2,RUS,Transport,liquid-fuel-plus-natural-gas,0.5208905864379358,9.792110790332536,0.1790984161589262,0.20304638348888887,8.723070309039347,9.19590535728915,1.5121015028458926,1.0,0.8719746242885269,2.197005107468963,3.037872243941856
WEO2018_NPS_CLE_CH4b,SO2,USA,Energy,liquid-fuel-plus-natural-gas,0.908619035147375,1.5704219107678732,0.07802484652211399,0.4731759350099019,2.130410080307235,1.31628157532114,1.0047538193490402,1.0,0.99881154516274,0.492691088744562,0.5779722978971638
WEO2018_NPS_CLE_CH4b,SO2,USA,Energy,process,0.6916959778859738,2.056239580591861,0.14911769102023623,0.7451884856429156,2.5426899246909116,2.6527567836573502,0.9556496391103295,1.0,1.0110875902224177,1.0700838128155454,0.9395590177612845
WEO2018_NPS_CLE_CH4b,SO2,USA,Energy,solid-biofuel,0.5756887249369949,-1181.445912141116,1.0608598495668595e-05,1182.2705227009758,0.9767946914928762,0.9774246518995016,1.056708458349846,1.0,0.9858228854125385,1.4148914636493244,1.424697252394967
WEO2018_NPS_CLE_CH4b,SO2,USA,Energy,total-coal,0.951655928528594,2.7535467973652783,0.08519451764203854,0.1645885747227796,2.7659543228867793,2.368421132308294,1.101421954221348,1.0,0.9746445114446631,0.32592282754578616,0.3254599145648284
WEO2018_NPS_CLE_CH4b,SO2,USA,Industry,liquid-fuel-plus-natural-gas,0.9255965216307099,1.1843846165091538,0.22207430670507056,0.9471443705615094,2.099811455595803,1.5181668133589534,0.8798154967759425,1.0,1.0300461258060145,1.0219562790790697,1.0199070019417833
WEO2018_NPS_CLE_CH4b,SO2,USA,Industry,process,0.8120081877379115,2.477335937016613,0.15158628981309757,0.7034103477919135,2.942404351682542,2.709769250018684,1.0915720741664776,1.0,0.9771069814583806,0.9718522446133399,0.9732723490980215
WEO2018_NPS_CLE_CH4b,SO2,USA,Industry,solid-biofuel,0.8510855801968502,0.2444616234059575,0.4047298199886374,0.9991688465932749,1.243203111434,1.0348539856937178,1.032344723110432,1.0,0.991913819222392,1.0588841966431233,1.0309666573842817
WEO2018_NPS_CLE_CH4b,SO2,USA,Industry,total-coal,0.6887469760248541,0.48975248732328264,0.04117863588980361,0.7248443413018543,1.1255624837839011,1.2346976255494926,1.2348542818207704,1.0,0.9412864295448075,0.8761549039590355,0.8068588165082683
WEO2018_NPS_CLE_CH4b,SO2,USA,Non-road transport,liquid-fuel-plus-natural-gas,0.8506463620554665,5.0149614178585304,0.12264850394998103,0.09954320336305685,4.586142601804426,4.403815065247642,1.4787276773413767,1.0,0.880318080664656,0.5886060282101314,0.469155597056695
WEO2018_NPS_CLE_CH4b,SO2,USA,Other,liquid-fuel-plus-natural-gas,0.8418787932157893,5.562021698480831,0.12332804912014854,0.010803075729716697,4.963967984625672,4.787663622877639,1.7843491899074988,1.0,0.8039127025231255,0.5849969437139977,0.4714192596325079
WEO2018_NPS_CLE_CH4b,SO2,USA,Residential,liquid-fuel-plus-natural-gas,-0.8333586542714779,0.9609073753261914,0.2574376282253177,0.9741097012822745,1.8334731604258039,1.8063234187801473,1.1966512677220298,1.0,0.9508371830694925,1.7379366915941996,1.4667423314198005
WEO2018_NPS_CLE_CH4b,SO2,USA,Residential,solid-biofuel,-0.4557424581133813,-0.0010622933457108204,3.0925138517809807,1.0000261556809344,0.9989638122949225,1.0175723908999168,0.9671918785814231,1.0,1.0082020303546442,1.082565421122933,1.1204517669667662
WEO2018_NPS_CLE_CH4b,SO2,USA,Residential,total-coal,0.059363171175741636,-0.6577029241212494,4.299837595844727,1.0000315606167098,0.3423262649401614,3.017019701100056,1.7971202134418043,1.0,0.800719946639549,0.2176434250006593,0.0
WEO2018_NPS_CLE_CH4b,SO2,USA,Shipping,liquid-fuel-plus-natural-gas,0.8542881947859927,4.990633063970682,0.12229941250381458,0.09951760709493158,4.570004215004104,4.367009180226987,1.4814441616617355,1.0,0.8796389595845663,0.5826521849545303,0.46191178619048173
WEO2018_NPS_CLE_CH4b,SO2,USA,Solvents,process,0.7923518023907125,2.2759902483191983,0.15609922549148172,0.7442066570048985,2.8000000000237115,2.6000000004940214,0.9999999998696804,1.0,1.00000000003258,0.9999999998444695,0.9999999998060174
WEO2018_NPS_CLE_CH4b,SO2,USA,Transport,liquid-fuel-plus-natural-gas,0.9552138392686347,28.453318559247723,0.23907181765585248,2.7425268334966076e-17,27.543451854165237,13.52169121483608,1.0131911097990467,1.0,0.9967022225502383,0.9921290052035656,1.003260129539742
WEO2018_NPS_CLE_CH4b,NOX,AFR,Energy,liquid-fuel-plus-natural-gas,0.9451821316975622,1.3081253979815084,0.01918786528482835,1.3529844801020164e-17,1.2232337570292884,1.1321737378254872,1.05232007612113,1.0,0.9869199809697178,0.6849576141069309,0.43341437641147185
WEO2018_NPS_CLE_CH4b,NOX,AFR,Energy,process,0.9480718676134989,0.21462593051438703,0.13682133758342815,0.9683923230086304,1.176766702860146,1.1041038146286923,0.9887490758214738,1.0,1.0028127310446318,0.9729670374767818,0.9709663093232217
WEO2018_NPS_CLE_CH4b,NOX,AFR,Energy,solid-biofuel,-0.07871092569423799,0.12886559492095628,0.9872958558436931,1.0000390275103728,1.1288878186288471,1.0056370558075658,0.6821399619351398,1.0,1.079465009516215,1.2200357300269102,1.203832018996459
WEO2018_NPS_CLE_CH4b,NOX,AFR,Energy,total-coal,0.9969494810082735,0.7017650909847876,0.035053734964891295,0.5704031149245514,1.2633052642892006,1.179805235387308,1.0525721223032143,1.0,0.9868569694241965,0.8187418820105762,0.6925212983410166
WEO2018_NPS_CLE_CH4b,NOX,AFR,Industry,liquid-fuel-plus-natural-gas,0.909280041799535,0.17084779191334049,0.054169202653640273,0.9199673945425936,1.0782364175209216,1.0672074402421126,1.0207651100857789,1.0,0.9948087224785552,0.9526624008474225,0.9399806520512617
WEO2018_NPS_CLE_CH4b,NOX,AFR,Industry,process,0.6624624008773405,0.08386279270892728,0.06404584103498183,0.9657867436563926,1.0412134631811596,1.0302073698542769,1.0274484232404115,1.0,0.9931378941898971,0.9786819395030244,0.9798035319545713
WEO2018_NPS_CLE_CH4b,NOX,AFR,Industry,solid-biofuel,0.9578039423075856,0.03287646935522806,0.011163138615641983,0.9718799139732552,1.0041729173179474,1.003437686763095,1.0001199508197145,1.0,0.9999700122950715,0.9949362821153453,0.9909706010173986
WEO2018_NPS_CLE_CH4b,NOX,AFR,Industry,total-coal,0.9104738200948045,0.6660292994407058,0.02283034163214491,0.5161652184651203,1.1803128407345038,1.0560437583288085,1.0370968556153206,1.0,0.9907257860961698,0.7741677983706168,0.7591907005615891
WEO2018_NPS_CLE_CH4b,NOX,AFR,Non-road transport,liquid-fuel-plus-natural-gas,0.8457671081837828,0.6581918278943624,0.1477352633802511,0.9167945764737714,1.59294196858468,1.2135836294977216,0.9232207312991574,1.0,1.0191948171752105,0.857500167731444,0.8279365117341814
WEO2018_NPS_CLE_CH4b,NOX,AFR,Other,liquid-fuel-plus-natural-gas,0.9430792669754201,0.6744082182441709,0.08721788503902012,0.8011124970307135,1.4543457164004532,1.31557256158964,1.0338984097555237,1.0,0.9915253975611191,0.8245993745380453,0.8097659461576118
WEO2018_NPS_CLE_CH4b,NOX,AFR,Residential,liquid-fuel-plus-natural-gas,0.5621700611623421,-0.07694373828850722,0.16423057851214942,1.0077139617921704,0.9379595455189825,0.9459547855989014,0.9932979083977199,1.0,1.00167552290057,0.9867150254400635,1.0172301556205248
WEO2018_NPS_CLE_CH4b,NOX,AFR,Residential,solid-biofuel,-0.1890829462074699,0.00031831782686153907,2.832096077115056,1.0000010519065645,1.0003193720269221,0.996663894817327,0.9982328468416,1.0,1.0004417882896,1.0046563569485716,1.005507130898496
WEO2018_NPS_CLE_CH4b,NOX,AFR,Residential,total-coal,-0.25282158683965217,0.0028910376345304962,0.6412917472830274,1.0000845235256963,1.0027856217219133,1.0075965771315296,0.9985858820023232,1.0,1.0003535294994192,1.1397410231721545,1.6538264085393037
WEO2018_NPS_CLE_CH4b,NOX,AFR,Shipping,liquid-fuel-plus-natural-gas,0.7271277146331172,0.44202155772689605,0.5919730296758622,0.9998618212998559,1.4417925647163012,1.0274069717299787,0.9187789914365285,1.0,1.020305252140868,0.8423217510080435,0.8343678727555979
WEO2018_NPS_CLE_CH4b,NOX,AFR,Transport,liquid-fuel-plus-natural-gas,0.871458197128725,0.6245239726777375,0.01121933798283188,0.4662443067001491,1.0846383557671757,1.011968746213203,1.0444696371826259,1.0,0.9888825907043435,0.8579010594327696,0.8410399279303301
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Energy,liquid-fuel-plus-natural-gas,0.7192221218120907,0.9632417502546031,0.12659217145900695,0.8363358152826496,1.6612340064810867,1.7731171221376179,1.0043909419175299,1.0,0.9989022645206175,0.8706967190899025,1.0318256764346274
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Energy,process,0.588773662662258,-0.005796036532121095,0.6854387862670913,0.9999999734752509,0.9942062672402241,0.9996743757652462,1.001759105635659,1.0,0.9995602235910853,0.9975174605048084,0.9991244269167429
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Energy,solid-biofuel,0.9464653440042166,0.5075663791327695,0.13984474704921343,0.9283431847360759,1.452386366238617,1.1384599696449909,1.027484433618823,1.0,0.9931288915952943,0.9853707614368601,0.8476620209640164
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Energy,total-coal,0.9806978726595469,0.8618821731582805,0.040311979823837246,0.5098351226823428,1.343225877238588,1.2893415548615532,1.0549598327224279,1.0,0.9862600418193931,0.7698641896897145,0.6244484694417389
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Industry,liquid-fuel-plus-natural-gas,0.32791340369037525,0.0213780486144691,0.15793164556747746,0.9976560811552934,1.017754415164891,1.0134017842574412,0.989436091386098,1.0,1.0026409771534754,0.9802919238581915,1.0150006538967309
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Industry,process,-0.08811548777991907,-0.08214518903506554,0.17942598646865995,1.0066477225481663,0.9385736509587003,0.9282521899497895,0.941179701266367,1.0,1.0147050746834083,0.9697379995396451,0.9640944795883926
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Industry,solid-biofuel,-0.6865854088612418,0.01013877119500476,3.494288469502606,1.000003329685129,1.0101420306767952,0.999777582995263,1.0041509409960823,1.0,0.9989622647509794,1.0101420295685926,1.0101420296728005
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Industry,total-coal,0.7377370290250194,0.9229519045516683,0.021344272088468532,0.3154114539869081,1.196757583562387,1.084087794913499,1.0263504152043332,1.0,0.9934123961989167,0.6641152480097966,0.6979714323653827
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Non-road transport,liquid-fuel-plus-natural-gas,0.9324970615901247,0.8657054191030522,0.0980758184098797,0.7806738991256904,1.7183779187192934,1.1501692436345627,1.0393940206855314,1.0,0.9901514948286172,0.8259893528940381,0.7157611573631225
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Other,liquid-fuel-plus-natural-gas,0.9821713115787578,1.0516617242507103,0.127495950263014,0.8235268569669931,1.8798771626249837,1.385977794566696,1.075721152484677,1.0,0.9810697118788307,0.882758005999544,0.7551009052143668
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Residential,liquid-fuel-plus-natural-gas,-0.47183646089452513,0.0023490310541139517,3.294581481632865,1.0000167622368397,1.0023657958436516,0.9958385026761261,0.9919239812317145,1.0,1.0020190046920714,1.0645548848364015,1.0398269958700848
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Residential,solid-biofuel,0.9693701027862993,-469.3515980859115,6.95029050492805e-06,470.3059346657376,0.9727236175335844,0.9746815033530338,0.9851839004083912,1.0,1.0037040248979023,1.0635027561036752,1.1190486806626454
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Residential,total-coal,-0.44744299335111193,0.2769013468354883,0.33316053291759506,0.9977135357114076,1.2244176667685733,1.455480404481057,1.1202479817856215,1.0,0.9699380045535947,1.4549366766982585,3.1016220074831344
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Shipping,liquid-fuel-plus-natural-gas,0.9497318994474263,1.0255632385219524,0.11537961887672969,0.796075900750822,1.878801516788981,1.2393947316792886,1.056407358435859,1.0,0.9858981603910353,0.8348676037305053,0.6947371433400313
WEO2018_NPS_CLE_CH4b,NOX,ANZ,Transport,liquid-fuel-plus-natural-gas,0.9763444443358166,1.764239224724891,0.04055342515308706,8.775714214939924e-21,1.7744853895213397,1.348164564272851,1.135444635623863,1.0,0.9661388410940341,0.37963006425735485,0.2851716666258594
WEO2018_NPS_CLE_CH4b,NOX,ASI,Energy,liquid-fuel-plus-natural-gas,-0.3485132638594963,-0.055580728100864396,3.120753691057105,0.999967546491512,0.94438681212405,1.013318158018111,0.8903030462983317,1.0,1.027424238425417,0.9073565068262444,0.8109905304776965
WEO2018_NPS_CLE_CH4b,NOX,ASI,Energy,process,0.9541746761126337,0.279505530424582,4.281006696140888,0.9999936284126555,1.2794991588888542,0.9930657312454408,1.0278047012347291,1.0,0.9930488246913177,0.9748617412912877,0.9909343361784764
WEO2018_NPS_CLE_CH4b,NOX,ASI,Energy,solid-biofuel,0.0012067885233226772,-0.2677467190047487,0.15614418492795967,1.030038943205092,0.8449270753352379,0.6186204381724725,0.979379066563175,1.0,1.0051552333592062,0.9359504919582864,0.9146570734311528
WEO2018_NPS_CLE_CH4b,NOX,ASI,Energy,total-coal,0.9391053098822238,0.27536467483587473,0.1904659370366816,0.9808742293806774,1.2460272269308408,1.126854103360923,1.03487283656987,1.0,0.9912817908575325,1.0023072725486128,1.0115191907690644
WEO2018_NPS_CLE_CH4b,NOX,ASI,Industry,liquid-fuel-plus-natural-gas,0.9479193019064928,0.16971691545106427,0.08900915641518393,0.9511907259580304,1.1180189425375815,1.0658726756425496,1.040135353526304,1.0,0.989966161618424,0.9652997307559757,0.9495234614423996
WEO2018_NPS_CLE_CH4b,NOX,ASI,Industry,process,0.9121188350465822,0.403211182461542,0.05592237626991747,0.8157048777377537,1.1787221260949037,1.1752020375398433,1.09513225243617,1.0,0.9762169368909576,0.8779158883927816,0.8653567073238875
WEO2018_NPS_CLE_CH4b,NOX,ASI,Industry,total-coal,0.9247566412909367,0.5500811897935886,0.14209945747901256,0.9247732769944852,1.4413270518049897,1.2953970277491238,1.0754432868368726,1.0,0.9811391782907818,0.9454829933848488,0.9978297279792648
WEO2018_NPS_CLE_CH4b,NOX,ASI,Non-road transport,liquid-fuel-plus-natural-gas,0.26035405482116947,0.23540499296051587,0.0371878624758947,0.8601081519655887,1.0702137662758875,1.0120826565987577,1.0402666081080034,1.0,0.9899333479729991,0.8692629009122501,0.9488238046097092
WEO2018_NPS_CLE_CH4b,NOX,ASI,Other,liquid-fuel-plus-natural-gas,-0.12808103333768273,0.03002690951172452,7.271210215650422,0.9999818456229577,1.0300087554044228,0.9637778546150928,1.0109589278592679,1.0,0.9972602680351831,0.9658886667737006,1.0018195238576508
WEO2018_NPS_CLE_CH4b,NOX,ASI,Residential,liquid-fuel-plus-natural-gas,-1.0987388527711675,0.12981895083182196,0.3175261384684742,0.9985292174003669,1.1179809595029617,1.1050154589732708,1.0020077348857142,1.0,0.9994980662785715,1.1688449064293105,1.1480876388184913
WEO2018_NPS_CLE_CH4b,NOX,ASI,Residential,solid-biofuel,0.8312846167911478,-70.65341042296669,6.236974463651289e-06,71.64724280569584,0.9998131174410585,0.9989042707247158,0.9994293334880017,1.0,1.0001426666279996,1.0078179421169595,1.0185706910793813
WEO2018_NPS_CLE_CH4b,NOX,ASI,Residential,total-coal,0.7768123513298588,-0.5729689412895165,0.10444202267924424,1.1327497675163738,0.6434560747375305,0.5619220126274916,0.9410702760572927,1.0,1.014732430985677,1.084700442260549,1.083785146034088
WEO2018_NPS_CLE_CH4b,NOX,ASI,Shipping,liquid-fuel-plus-natural-gas,-0.7137299731838338,-0.04160896967244059,0.3678634742182269,1.0001955013467574,0.9635709500976888,0.9423606859190159,1.0252699455863095,1.0,0.9936825136034226,0.8606331521767427,0.9137774275340338
WEO2018_NPS_CLE_CH4b,NOX,ASI,Transport,liquid-fuel-plus-natural-gas,-0.04004011102673788,0.06630370094882321,5.9231439556267205,0.9999719861514828,1.0662756003732101,0.9287595558381745,0.9686996384243112,1.0,1.007825090393922,0.9289502608744213,0.8518268060500969
WEO2018_NPS_CLE_CH4b,NOX,BRA,Energy,liquid-fuel-plus-natural-gas,0.9000518765662694,0.8716268555460194,0.04870192294248983,0.5592059886078381,1.402663175918915,1.2236269862721507,1.1481118453006762,1.0,0.9629720386748309,0.7510695379101203,0.6758115746686155
WEO2018_NPS_CLE_CH4b,NOX,BRA,Energy,process,0.9448489732304024,-0.3728367337495415,0.012952759670780217,1.3109976145931335,0.9463655666903181,0.9396504555583488,0.9655551104705622,1.0,1.0086112223823596,1.0461936961567377,1.1197210155001085
WEO2018_NPS_CLE_CH4b,NOX,BRA,Energy,solid-biofuel,0.5927533039658073,0.2541896830916532,6.027747397685529,0.9999797624835939,1.2541696209092315,0.8589893700961828,1.0143581799249448,1.0,0.9964104550187638,1.0505429967524686,0.8550197576267472
WEO2018_NPS_CLE_CH4b,NOX,BRA,Energy,total-coal,0.7470046999873978,0.30906759728788064,0.05774970635671754,0.8622996813305231,1.121902149839932,1.1466427470004978,1.1049244604275616,1.0,0.9737688848931096,0.8782309722513139,0.9268187593147662
WEO2018_NPS_CLE_CH4b,NOX,BRA,Industry,liquid-fuel-plus-natural-gas,0.6545604498089139,1.0232981771659269,0.001645554417139218,9.147140531870054e-11,1.0046877072935194,1.012911561444032,1.0011360124309827,1.0,0.9997159968922544,0.9522267248317787,0.9482491706088396
WEO2018_NPS_CLE_CH4b,NOX,BRA,Industry,process,0.6316223088373621,0.24546277010197748,0.041046882285411354,0.8618156466674967,1.0794969944663568,1.055456521639445,1.0485547718058286,1.0,0.9878613070485429,0.8673916796671194,0.9366668112756299
WEO2018_NPS_CLE_CH4b,NOX,BRA,Industry,solid-biofuel,-0.3093010300870698,-0.01737280656865031,3.9572100983456844,0.9999953971101933,0.9826225900909953,1.0023212343946546,1.0021281485004356,1.0,0.999467962874891,0.9834889417080271,0.9814216177452086
